exercicio;demonstrativo;periodo;conta;cod_conta;;% (b/a);% (c/a);Até o Bimestre (c);DESPESAS EMPENHADAS ATÉ O BIMESTRE (f);DESPESAS EMPENHADAS NO BIMESTRE;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h);DESPESAS LIQUIDADAS NO BIMESTRE;DESPESAS PAGAS ATÉ O BIMESTRE (j);DOTAÇÃO ATUALIZADA (e);DOTAÇÃO INICIAL (d);INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (k);No Bimestre (b);PREVISÃO ATUALIZADA (a);PREVISÃO INICIAL;SALDO (a-c);SALDO (g) = (e-f);SALDO (i) = (e-h)
2024;RREO;3;RECEITA DE SERVIÇOS;ReceitaDeServicosIntra;;;;;;;;;;;;;;;;;;
2024;RREO;3;RECEITA PATRIMONIAL;ReceitaPatrimonial;;;;;;;;;;;;;;;;;;
2024;RREO;3;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);ReceitasExcetoIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2024;RREO;3;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2024;RREO;3;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentariasTotal;;;;;;;;;;;;;;;;;;
2024;RREO;3;RECEITAS CORRENTES;ReceitasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;3;RECEITAS CORRENTES;ReceitasCorrentesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;3;RECEITAS DE CAPITAL;ReceitasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;3;RESERVA DE CONTINGÊNCIA;ReservaDeContingencia;;;;;;;;;;;;;;;;;;
2024;RREO;3;SALDOS DE EXERCÍCIOS ANTERIORES;SaldoDeExerciciosAnterioresUtilizadosParaCreditosAdicionais;;;;;;;;;;;;;;;;;;
2024;RREO;3;SUBTOTAL DAS DESPESAS (X) = (VIII + IX);SubtotalDasDespesas;;;;;;;;;;;;;;;;;;
2024;RREO;3;SUBTOTAL DAS RECEITAS (III) = (I + II);SubtotalDasReceitas;;;;;;;;;;;;;;;;;;
2024;RREO;3;SUPERÁVIT (XIII);Superavit;;;;;;;;;;;;;;;;;;
2024;RREO;3;Serviços Administrativos e Comerciais Gerais;ServicosAdministrativosEComerciaisGerais;;;;;;;;;;;;;;;;;;
2024;RREO;3;Serviços e Atividades Referentes à Navegação e ao Transporte;ServicosEAtividadesReferentesANavegacaoEAoTransporte;;;;;;;;;;;;;;;;;;
2024;RREO;3;Superávit Financeiro Utilizado para Créditos Adicionais;SuperavitFinanceiro;;;;;;;;;;;;;;;;;;
2024;RREO;3;TOTAL COM DÉFICIT (VII) = (V + VI);TotalReceitasComDeficit;;;;;;;;;;;;;;;;;;
2024;RREO;3;TOTAL COM SUPERÁVIT (XIV) = (XII + XIII);TotalDespesasComSuperavit;;;;;;;;;;;;;;;;;;
2024;RREO;3;TOTAL DAS DESPESAS (XII) = (X + XI);TotalDespesas;;;;;;;;;;;;;;;;;;
2024;RREO;3;TOTAL DAS RECEITAS (V) = (III + IV);TotalReceitas;;;;;;;;;;;;;;;;;;
2024;RREO;3;TRANSFERÊNCIAS CORRENTES;TransferenciasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;3;TRANSFERÊNCIAS DE CAPITAL;TransferenciasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;3;Taxas;Taxas;;;;;;;;;;;;;;;;;;
2024;RREO;3;Transferências da União e de suas Entidades;TransferenciasCorrentesDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2024;RREO;3;Transferências da União e de suas Entidades;TransferenciasDeCapitalDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2024;RREO;3;Transferências de Instituições Privadas;TransferenciasCorrentesDeInstituicoesPrivadas;;;;;;;;;;;;;;;;;;
2024;RREO;3;Transferências de Outras Instituições Públicas;TransferenciasCorrentesDeOutrasInstituicoesPublicas;;;;;;;;;;;;;;;;;;
2024;RREO;3;Transferências dos Estados e do Distrito Federal e de suas Entidades;TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2024;RREO;3;Transferências dos Municípios e de suas Entidades;TransferenciasCorrentesDosMunicipiosEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2024;RREO;3;Valores Mobiliários;ReceitasDeValoresMobiliarios;;;;;;;;;;;;;;;;;;
2024;RREO;4;ALIENAÇÃO DE BENS;AlienacaoDeBens;;;;;;;;;;;;;;;;;;
2024;RREO;4;AMORTIZAÇÃO DA DÍVIDA;AmortizacaoDaDivida;;;;;;;;;;;;;;;;;;
2024;RREO;4;AMORTIZAÇÃO DA DÍVIDA / REFINANCIAMENTO (XI);AmortizacaoRefinanciamentoDaDivida;;;;;;;;;;;;;;;;;;
2024;RREO;4;Alienação de Bens Imóveis;AlienacaoDeBensImoveis;;;;;;;;;;;;;;;;;;
2024;RREO;4;Amortização da Dívida Interna;AmortizacaoRefinanciamentoDaDividaInterna;;;;;;;;;;;;;;;;;;
2024;RREO;4;Bens, Direitos e Valores Incorporados ao Patrimônio Público;BensDireitosEValoresIncorporadosAoPatrimonioPublico;;;;;;;;;;;;;;;;;;
2024;RREO;4;CONTRIBUIÇÕES;ReceitaDeContribuicoes;;;;;;;;;;;;;;;;;;
2024;RREO;4;CONTRIBUIÇÕES;ReceitaDeContribuicoesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;4;Cessão de Direitos;ReceitaDaCessaoDeDireitos;;;;;;;;;;;;;;;;;;
2024;RREO;4;Contribuições Sociais;ContribuicoesSociais;;;;;;;;;;;;;;;;;;
2024;RREO;4;Contribuições Sociais;ContribuicoesSociaisIntra;;;;;;;;;;;;;;;;;;
2024;RREO;4;DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII);DespesasExcetoIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2024;RREO;4;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2024;RREO;4;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentariasTotal;;;;;;;;;;;;;;;;;;
2024;RREO;4;DESPESAS CORRENTES;DespesasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;4;DESPESAS CORRENTES;DespesasCorrentesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;4;DESPESAS DE CAPITAL;DespesasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;4;Demais Despesas Correntes;DemaisDespesasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;4;Demais Receitas Correntes;ReceitasCorrentesDiversas;;;;;;;;;;;;;;;;;;
2024;RREO;4;Demais Receitas Correntes;ReceitasCorrentesDiversasIntra;;;;;;;;;;;;;;;;;;
2024;RREO;4;Demais Receitas Patrimoniais;OutrasReceitasPatrimoniais;;;;;;;;;;;;;;;;;;
2024;RREO;4;Demais Receitas de Capital;RREO1OutrasReceitasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;4;Demais Transferências Correntes;OutrasTransferenciasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;4;Demais Transferências de Capital;DemaisTransferenciasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;4;Dívida Contratual;AmortizacaoRefinanciamentoDaDividaInternaContratual;;;;;;;;;;;;;;;;;;
2024;RREO;4;Exploração de Recursos Naturais;ExploracaoDeRecursosNaturais;;;;;;;;;;;;;;;;;;
2024;RREO;4;Exploração do Patrimônio Imobiliário do Estado;ReceitasImobiliarias;;;;;;;;;;;;;;;;;;
2024;RREO;4;Exploração do Patrimônio Intangível;ExploracaoDoPatrimonioIntangivel;;;;;;;;;;;;;;;;;;
2024;RREO;4;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;ReceitaTributaria;;;;;;;;;;;;;;;;;;
2024;RREO;4;INVERSÕES FINANCEIRAS;InversoesFinanceiras;;;;;;;;;;;;;;;;;;
2024;RREO;4;INVESTIMENTOS;Investimentos;;;;;;;;;;;;;;;;;;
2024;RREO;4;Impostos;Impostos;;;;;;;;;;;;;;;;;;
2024;RREO;4;Indenizações, Restituições e Ressarcimentos;IndenizacoesERestituicoes;;;;;;;;;;;;;;;;;;
2024;RREO;4;JUROS E ENCARGOS DA DÍVIDA;JurosEEncargosDaDivida;;;;;;;;;;;;;;;;;;
2024;RREO;4;Multas Administrativas, Contratuais e Judiciais;MultasEJurosDeMora;;;;;;;;;;;;;;;;;;
2024;RREO;4;OPERAÇÕES DE CRÉDITO;ReceitasDeOperacoesDeCredito;;;;;;;;;;;;;;;;;;
2024;RREO;4;OUTRAS DESPESAS CORRENTES;OutrasDespesasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;4;OUTRAS DESPESAS CORRENTES;OutrasDespesasCorrentesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;4;OUTRAS RECEITAS CORRENTES;OutrasReceitasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;4;OUTRAS RECEITAS CORRENTES;OutrasReceitasCorrentesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;4;OUTRAS RECEITAS DE CAPITAL;OutrasReceitasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;4;Operações de Crédito - Mercado Interno;OperacoesDeCreditoInternas;;;;;;;;;;;;;;;;;;
2024;RREO;4;Outros Serviços;OutrosServicos;;;;;;;;;;;;;;;;;;
2024;RREO;4;Outros Serviços;OutrosServicosIntra;;;;;;;;;;;;;;;;;;
2024;RREO;4;PESSOAL E ENCARGOS SOCIAIS;PessoalEEncargosSociais;;;;;;;;;;;;;;;;;;
2024;RREO;4;PESSOAL E ENCARGOS SOCIAIS;PessoalEEncargosSociaisIntra;;;;;;;;;;;;;;;;;;
2024;RREO;4;RECEITA DE SERVIÇOS;ReceitaDeServicos;;;;;;;;;;;;;;;;;;
2024;RREO;4;RECEITA DE SERVIÇOS;ReceitaDeServicosIntra;;;;;;;;;;;;;;;;;;
2024;RREO;4;RECEITA PATRIMONIAL;ReceitaPatrimonial;;;;;;;;;;;;;;;;;;
2024;RREO;4;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);ReceitasExcetoIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2024;RREO;4;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2024;RREO;4;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentariasTotal;;;;;;;;;;;;;;;;;;
2024;RREO;4;RECEITAS CORRENTES;ReceitasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;4;RECEITAS CORRENTES;ReceitasCorrentesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;4;RECEITAS DE CAPITAL;ReceitasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;4;RESERVA DE CONTINGÊNCIA;ReservaDeContingencia;;;;;;;;;;;;;;;;;;
2024;RREO;4;SALDOS DE EXERCÍCIOS ANTERIORES;SaldoDeExerciciosAnterioresUtilizadosParaCreditosAdicionais;;;;;;;;;;;;;;;;;;
2024;RREO;4;SUBTOTAL DAS DESPESAS (X) = (VIII + IX);SubtotalDasDespesas;;;;;;;;;;;;;;;;;;
2024;RREO;4;SUBTOTAL DAS RECEITAS (III) = (I + II);SubtotalDasReceitas;;;;;;;;;;;;;;;;;;
2024;RREO;4;SUPERÁVIT (XIII);Superavit;;;;;;;;;;;;;;;;;;
2024;RREO;4;Serviços Administrativos e Comerciais Gerais;ServicosAdministrativosEComerciaisGerais;;;;;;;;;;;;;;;;;;
2024;RREO;4;Serviços Administrativos e Comerciais Gerais;ServicosAdministrativosEComerciaisGeraisIntra;;;;;;;;;;;;;;;;;;
2024;RREO;4;Serviços e Atividades Referentes à Navegação e ao Transporte;ServicosEAtividadesReferentesANavegacaoEAoTransporte;;;;;;;;;;;;;;;;;;
2024;RREO;4;Superávit Financeiro Utilizado para Créditos Adicionais;SuperavitFinanceiro;;;;;;;;;;;;;;;;;;
2024;RREO;4;TOTAL COM DÉFICIT (VII) = (V + VI);TotalReceitasComDeficit;;;;;;;;;;;;;;;;;;
2024;RREO;4;TOTAL COM SUPERÁVIT (XIV) = (XII + XIII);TotalDespesasComSuperavit;;;;;;;;;;;;;;;;;;
2024;RREO;4;TOTAL DAS DESPESAS (XII) = (X + XI);TotalDespesas;;;;;;;;;;;;;;;;;;
2024;RREO;4;TOTAL DAS RECEITAS (V) = (III + IV);TotalReceitas;;;;;;;;;;;;;;;;;;
2024;RREO;4;TRANSFERÊNCIAS CORRENTES;TransferenciasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;4;TRANSFERÊNCIAS DE CAPITAL;TransferenciasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;4;Taxas;Taxas;;;;;;;;;;;;;;;;;;
2024;RREO;4;Transferências da União e de suas Entidades;TransferenciasCorrentesDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2024;RREO;4;Transferências da União e de suas Entidades;TransferenciasDeCapitalDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2024;RREO;4;Transferências de Instituições Privadas;TransferenciasCorrentesDeInstituicoesPrivadas;;;;;;;;;;;;;;;;;;
2024;RREO;4;Transferências de Outras Instituições Públicas;TransferenciasCorrentesDeOutrasInstituicoesPublicas;;;;;;;;;;;;;;;;;;
2024;RREO;4;Transferências dos Estados e do Distrito Federal e de suas Entidades;TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2024;RREO;4;Transferências dos Municípios e de suas Entidades;TransferenciasCorrentesDosMunicipiosEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2024;RREO;4;Valores Mobiliários;ReceitasDeValoresMobiliarios;;;;;;;;;;;;;;;;;;
2024;RREO;5;ALIENAÇÃO DE BENS;AlienacaoDeBens;;;;;;;;;;;;;;;;;;
2024;RREO;5;AMORTIZAÇÃO DA DÍVIDA;AmortizacaoDaDivida;;;;;;;;;;;;;;;;;;
2024;RREO;5;AMORTIZAÇÃO DA DÍVIDA / REFINANCIAMENTO (XI);AmortizacaoRefinanciamentoDaDivida;;;;;;;;;;;;;;;;;;
2024;RREO;5;Alienação de Bens Imóveis;AlienacaoDeBensImoveis;;;;;;;;;;;;;;;;;;
2024;RREO;5;Alienação de Bens Móveis;AlienacaoDeBensMoveis;;;;;;;;;;;;;;;;;;
2024;RREO;5;Amortização da Dívida Interna;AmortizacaoRefinanciamentoDaDividaInterna;;;;;;;;;;;;;;;;;;
2024;RREO;5;Bens, Direitos e Valores Incorporados ao Patrimônio Público;BensDireitosEValoresIncorporadosAoPatrimonioPublico;;;;;;;;;;;;;;;;;;
2024;RREO;5;CONTRIBUIÇÕES;ReceitaDeContribuicoes;;;;;;;;;;;;;;;;;;
2024;RREO;5;CONTRIBUIÇÕES;ReceitaDeContribuicoesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;5;Cessão de Direitos;ReceitaDaCessaoDeDireitos;;;;;;;;;;;;;;;;;;
2024;RREO;5;Contribuições Sociais;ContribuicoesSociais;;;;;;;;;;;;;;;;;;
2024;RREO;5;Contribuições Sociais;ContribuicoesSociaisIntra;;;;;;;;;;;;;;;;;;
2024;RREO;5;DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII);DespesasExcetoIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2024;RREO;5;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2024;RREO;5;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentariasTotal;;;;;;;;;;;;;;;;;;
2024;RREO;5;DESPESAS CORRENTES;DespesasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;5;DESPESAS CORRENTES;DespesasCorrentesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;5;DESPESAS DE CAPITAL;DespesasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;5;Demais Despesas Correntes;DemaisDespesasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;5;Demais Receitas Correntes;ReceitasCorrentesDiversas;;;;;;;;;;;;;;;;;;
2024;RREO;5;Demais Receitas Correntes;ReceitasCorrentesDiversasIntra;;;;;;;;;;;;;;;;;;
2024;RREO;5;Demais Receitas Patrimoniais;OutrasReceitasPatrimoniais;;;;;;;;;;;;;;;;;;
2024;RREO;5;Demais Receitas de Capital;RREO1OutrasReceitasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;5;Demais Transferências Correntes;OutrasTransferenciasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;5;Demais Transferências de Capital;DemaisTransferenciasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;5;Dívida Contratual;AmortizacaoRefinanciamentoDaDividaInternaContratual;;;;;;;;;;;;;;;;;;
2024;RREO;5;Exploração de Recursos Naturais;ExploracaoDeRecursosNaturais;;;;;;;;;;;;;;;;;;
2024;RREO;5;Exploração do Patrimônio Imobiliário do Estado;ReceitasImobiliarias;;;;;;;;;;;;;;;;;;
2024;RREO;5;Exploração do Patrimônio Imobiliário do Estado;ReceitasImobiliariasIntra;;;;;;;;;;;;;;;;;;
2024;RREO;5;Exploração do Patrimônio Intangível;ExploracaoDoPatrimonioIntangivel;;;;;;;;;;;;;;;;;;
2024;RREO;5;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;ReceitaTributaria;;;;;;;;;;;;;;;;;;
2024;RREO;5;INVERSÕES FINANCEIRAS;InversoesFinanceiras;;;;;;;;;;;;;;;;;;
2024;RREO;5;INVESTIMENTOS;Investimentos;;;;;;;;;;;;;;;;;;
2024;RREO;5;Impostos;Impostos;;;;;;;;;;;;;;;;;;
2024;RREO;5;Indenizações, Restituições e Ressarcimentos;IndenizacoesERestituicoes;;;;;;;;;;;;;;;;;;
2024;RREO;5;JUROS E ENCARGOS DA DÍVIDA;JurosEEncargosDaDivida;;;;;;;;;;;;;;;;;;
2024;RREO;5;Multas Administrativas, Contratuais e Judiciais;MultasEJurosDeMora;;;;;;;;;;;;;;;;;;
2024;RREO;5;OPERAÇÕES DE CRÉDITO;ReceitasDeOperacoesDeCredito;;;;;;;;;;;;;;;;;;
2024;RREO;5;OUTRAS DESPESAS CORRENTES;OutrasDespesasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;5;OUTRAS DESPESAS CORRENTES;OutrasDespesasCorrentesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;5;OUTRAS RECEITAS CORRENTES;OutrasReceitasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;5;OUTRAS RECEITAS CORRENTES;OutrasReceitasCorrentesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;5;OUTRAS RECEITAS DE CAPITAL;OutrasReceitasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;5;Operações de Crédito - Mercado Interno;OperacoesDeCreditoInternas;;;;;;;;;;;;;;;;;;
2024;RREO;5;Outros Serviços;OutrosServicos;;;;;;;;;;;;;;;;;;
2024;RREO;5;Outros Serviços;OutrosServicosIntra;;;;;;;;;;;;;;;;;;
2024;RREO;5;PESSOAL E ENCARGOS SOCIAIS;PessoalEEncargosSociais;;;;;;;;;;;;;;;;;;
2024;RREO;5;PESSOAL E ENCARGOS SOCIAIS;PessoalEEncargosSociaisIntra;;;;;;;;;;;;;;;;;;
2024;RREO;5;RECEITA DE SERVIÇOS;ReceitaDeServicos;;;;;;;;;;;;;;;;;;
2024;RREO;5;RECEITA DE SERVIÇOS;ReceitaDeServicosIntra;;;;;;;;;;;;;;;;;;
2024;RREO;5;RECEITA PATRIMONIAL;ReceitaPatrimonial;;;;;;;;;;;;;;;;;;
2024;RREO;5;RECEITA PATRIMONIAL;ReceitaPatrimonialIntra;;;;;;;;;;;;;;;;;;
2024;RREO;5;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);ReceitasExcetoIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2024;RREO;5;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2024;RREO;5;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentariasTotal;;;;;;;;;;;;;;;;;;
2024;RREO;5;RECEITAS CORRENTES;ReceitasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;5;RECEITAS CORRENTES;ReceitasCorrentesIntra;;;;;;;;;;;;;;;;;;
2024;RREO;5;RECEITAS DE CAPITAL;ReceitasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;5;RESERVA DE CONTINGÊNCIA;ReservaDeContingencia;;;;;;;;;;;;;;;;;;
2024;RREO;5;SALDOS DE EXERCÍCIOS ANTERIORES;SaldoDeExerciciosAnterioresUtilizadosParaCreditosAdicionais;;;;;;;;;;;;;;;;;;
2024;RREO;5;SUBTOTAL DAS DESPESAS (X) = (VIII + IX);SubtotalDasDespesas;;;;;;;;;;;;;;;;;;
2024;RREO;5;SUBTOTAL DAS RECEITAS (III) = (I + II);SubtotalDasReceitas;;;;;;;;;;;;;;;;;;
2024;RREO;5;SUPERÁVIT (XIII);Superavit;;;;;;;;;;;;;;;;;;
2024;RREO;5;Serviços Administrativos e Comerciais Gerais;ServicosAdministrativosEComerciaisGerais;;;;;;;;;;;;;;;;;;
2024;RREO;5;Serviços Administrativos e Comerciais Gerais;ServicosAdministrativosEComerciaisGeraisIntra;;;;;;;;;;;;;;;;;;
2024;RREO;5;Serviços e Atividades Referentes à Navegação e ao Transporte;ServicosEAtividadesReferentesANavegacaoEAoTransporte;;;;;;;;;;;;;;;;;;
2024;RREO;5;Superávit Financeiro Utilizado para Créditos Adicionais;SuperavitFinanceiro;;;;;;;;;;;;;;;;;;
2024;RREO;5;TOTAL COM DÉFICIT (VII) = (V + VI);TotalReceitasComDeficit;;;;;;;;;;;;;;;;;;
2024;RREO;5;TOTAL COM SUPERÁVIT (XIV) = (XII + XIII);TotalDespesasComSuperavit;;;;;;;;;;;;;;;;;;
2024;RREO;5;TOTAL DAS DESPESAS (XII) = (X + XI);TotalDespesas;;;;;;;;;;;;;;;;;;
2024;RREO;5;TOTAL DAS RECEITAS (V) = (III + IV);TotalReceitas;;;;;;;;;;;;;;;;;;
2024;RREO;5;TRANSFERÊNCIAS CORRENTES;TransferenciasCorrentes;;;;;;;;;;;;;;;;;;
2024;RREO;5;TRANSFERÊNCIAS DE CAPITAL;TransferenciasDeCapital;;;;;;;;;;;;;;;;;;
2024;RREO;5;Taxas;Taxas;;;;;;;;;;;;;;;;;;
2024;RREO;5;Transferências da União e de suas Entidades;TransferenciasCorrentesDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2024;RREO;5;Transferências da União e de suas Entidades;TransferenciasDeCapitalDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2024;RREO;5;Transferências de Instituições Privadas;TransferenciasCorrentesDeInstituicoesPrivadas;;;;;;;;;;;;;;;;;;
2024;RREO;5;Transferências de Outras Instituições Públicas;TransferenciasCorrentesDeOutrasInstituicoesPublicas;;;;;;;;;;;;;;;;;;
2024;RREO;5;Transferências de Outras Instituições Públicas;TransferenciasDeCapitalDeOutrasInstituicoesPublicas;;;;;;;;;;;;;;;;;;
2024;RREO;5;Transferências dos Estados e do Distrito Federal e de suas Entidades;TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2024;RREO;5;Transferências dos Municípios e de suas Entidades;TransferenciasCorrentesDosMunicipiosEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2024;RREO;5;Valores Mobiliários;ReceitasDeValoresMobiliarios;;;;;;;;;;;;;;;;;;
2024;RREO;6;ALIENAÇÃO DE BENS;AlienacaoDeBens;;;;1363075.63;;;;;;;;;57055.14;;;-1363075.63;;
2024;RREO;6;AMORTIZAÇÃO DA DÍVIDA;AmortizacaoDaDivida;;;;;31611346.93;6984984.51;31611346.93;6984984.51;31611346.93;31611346.93;31782620.0;;;;;;;
2024;RREO;6;AMORTIZAÇÃO DA DÍVIDA / REFINANCIAMENTO (XI);AmortizacaoRefinanciamentoDaDivida;;;;;80936601.0;12389628.87;80936601.0;12389628.87;80936601.0;82862750.57;;;;;;;1926149.57;1926149.57
2024;RREO;6;Alienação de Bens Imóveis;AlienacaoDeBensImoveis;;;;305075.63;;;;;;;;;57055.14;;;-305075.63;;
2024;RREO;6;Alienação de Bens Móveis;AlienacaoDeBensMoveis;;;;1058000.0;;;;;;;;;;;;-1058000.0;;
2024;RREO;6;Amortização da Dívida Interna;AmortizacaoRefinanciamentoDaDividaInterna;;;;;80936601.0;12389628.87;80936601.0;12389628.87;80936601.0;82862750.57;;;;;;;1926149.57;1926149.57
2024;RREO;6;Bens, Direitos e Valores Incorporados ao Patrimônio Público;BensDireitosEValoresIncorporadosAoPatrimonioPublico;;;100.0;11620498.1;;;;;;;;;;11620498.1;;;;
2024;RREO;6;CONTRIBUIÇÕES;ReceitaDeContribuicoes;;33.78;115.76;616324633.77;;;;;;;;;179845479.64;532436363.0;532436363.0;-83888270.77;;
2024;RREO;6;CONTRIBUIÇÕES;ReceitaDeContribuicoesIntra;;12.51;45.53;493616637.63;;;;;;;;;135672082.5;1084119901.0;1084119901.0;590503263.37;;
2024;RREO;6;Cessão de Direitos;ReceitaDaCessaoDeDireitos;;11.98;82.59;72506486.28;;;;;;;;;10514572.86;87793645.63;87175254.0;15287159.35;;
2024;RREO;6;Contribuições Sociais;ContribuicoesSociais;;33.78;115.76;616324633.77;;;;;;;;;179845479.64;532436363.0;532436363.0;-83888270.77;;
2024;RREO;6;Contribuições Sociais;ContribuicoesSociaisIntra;;12.51;45.53;493616637.63;;;;;;;;;135672082.5;1084119901.0;1084119901.0;590503263.37;;
2024;RREO;6;DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII);DespesasExcetoIntraOrcamentarias;;;;;14446046567.01;2916049007.5;12824349413.72;3014365026.9;12685701148.84;16297283609.86;14789393902.0;1621697153.29;;;;;1851237042.85;3472934196.14
2024;RREO;6;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentarias;;;;;1122543292.7;208371054.53;1118970778.01;224620179.53;1114397201.57;1169252190.4;1288042095.0;3572514.69;;;;;46708897.7;50281412.39
2024;RREO;6;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentariasTotal;;;;;1122543292.7;208371054.53;1118970778.01;224620179.53;1114397201.57;1169252190.4;1288042095.0;3572514.69;;;;;46708897.7;50281412.39
2024;RREO;6;DESPESAS CORRENTES;DespesasCorrentes;;;;;13052479831.89;2385804550.48;12139170627.64;2796855323.25;12024831580.2;14455407632.82;13121513842.0;913309204.25;;;;;1402927800.93;2316237005.18
2024;RREO;6;DESPESAS CORRENTES;DespesasCorrentesIntra;;;;;1122543292.7;208371054.53;1118970778.01;224620179.53;1114397201.57;1169252190.4;1288042095.0;3572514.69;;;;;46708897.7;50281412.39
2024;RREO;6;DESPESAS DE CAPITAL;DespesasDeCapital;;;;;1393566735.12;530244457.02;685178786.08;217509703.65;660869568.64;1835399729.76;1597867267.0;708387949.04;;;;;441832994.64;1150220943.68
